,DATA_EPI,NU_IDADE_N_x,NU_IDADE_N_y
211,2015-25,20.0,0.0
212,2015-26,14.666666666666666,11.150485789118488
213,2015-32,10.5,13.435028842544403
214,2015-36,0.8333333333333334,0.0
215,2015-47,0.9166666666666666,0.0
216,2016-27,3.0,0.0
217,2017-27,5.0,0.0
218,2017-30,3.0,0.0
219,2017-47,3.0,0.0
220,2017-51,0.5,0.0
221,2018-05,5.0,0.0
222,2018-06,4.666666666666667,4.725815626252609
223,2018-07,12.0,12.727922061357855
224,2018-08,5.511904761904762,4.6522048286817475
225,2018-09,12.65,11.589330140237406
226,2018-10,9.264322916666666,10.59594980490033
227,2018-11,7.317829457364342,9.92005504026912
228,2018-12,6.559210379775031,9.408826046060483
229,2018-13,9.958333333333334,15.170555317620593
230,2018-14,3.593253968253968,8.193381772601368
231,2018-15,9.506535947712418,13.430757022773998
232,2018-16,7.1866666666666665,12.266937940656147
233,2018-17,12.151162790697674,13.308660900516314
234,2018-18,11.967857142857143,11.2438146608455
235,2018-19,11.751165501165502,11.592896321062918
236,2018-20,14.906022128556375,13.585062738067986
237,2018-21,14.934278350515465,13.24841038119328
238,2018-22,16.656243869440218,12.631816106595652
239,2018-23,16.538691535742846,12.941708345483544
240,2018-24,18.030574198359435,13.668677295439982
241,2018-25,18.635681669928246,13.38829631187751
242,2018-26,16.683710557331697,13.185268378257541
243,2018-27,17.76995356490147,13.853273577207565
244,2018-28,18.582995725250168,13.680946800723833
245,2018-29,18.628942115768464,14.050813157903846
246,2018-30,16.975514850937515,13.429839273412677
247,2018-31,17.390656970695336,14.16188980815899
248,2018-32,16.791730625991775,13.083485622529317
249,2018-33,18.69740542159962,14.341879921279116
250,2018-34,17.592411545623836,13.808282493126645
251,2018-35,16.519077748428444,13.39626976684355
252,2018-36,16.58375850340136,14.173255123187634
253,2018-37,16.437919463087248,12.548487618553457
254,2018-38,15.163763518385004,13.709059649482644
255,2018-39,16.177350427350426,16.25015461672673
256,2018-40,10.404320987654321,13.129439524772012
257,2018-41,14.061011904761903,14.61321605957758
258,2018-42,13.472972972972974,15.373137421734082
259,2018-43,14.205008101340404,13.889811764998031
260,2018-44,10.760416666666666,13.190317972840443
261,2018-45,13.183333333333334,13.240195533970704
262,2018-46,15.305555555555555,11.841084387051698
263,2018-47,11.297619047619047,11.292805102805373
264,2018-48,12.675925925925926,9.781505760273905
265,2018-49,13.666666666666668,14.24975633319937
266,2018-50,30.5,0.7071067811865476
267,2018-52,6.5,4.949747468305833
268,2019-01,13.305555555555555,10.740736749679975
269,2019-02,12.857142857142858,13.542347357739425
270,2019-03,15.114583333333334,11.667426633411146
271,2019-04,6.533333333333333,7.9526812389840495
272,2019-05,14.523809523809524,18.33419911375616
273,2019-06,18.6,10.966616007988366
274,2019-07,25.00462962962963,13.283868793246741
275,2019-08,20.08823529411765,14.822106899532754
276,2019-09,25.689393939393938,14.404671836146447
277,2019-10,17.37878787878788,12.273297779482023
278,2019-11,23.571428571428573,6.294366339755546
279,2019-12,23.285714285714285,12.957806986707354
280,2019-13,17.708333333333332,20.770404960477357
281,2019-14,21.597222222222225,16.178382066705442
282,2019-15,19.458333333333332,17.745947447055364
283,2019-16,9.5,11.214450003851677
284,2019-17,18.113095238095237,17.70709594901143
285,2019-18,19.744444444444447,19.770093923818717
286,2019-19,17.32777777777778,14.056168033584395
287,2019-20,21.953703703703706,14.45002720167912
288,2019-21,18.449404761904763,14.222553874997953
289,2019-22,17.444444444444443,13.58089117986687
290,2019-23,20.13222222222222,14.211601321178133
291,2019-24,17.233050847457626,14.247417583610053
292,2019-25,18.9859693877551,13.903182530218528
293,2019-26,17.837750294464076,15.836972492189151
294,2019-27,18.29474940334129,14.948215023424906
295,2019-28,19.721358664363844,14.542365674799273
296,2019-29,18.918642491864247,14.303598885533944
297,2019-30,19.1251056635672,14.481534502104378
298,2019-31,18.086808965239776,14.664492521516067
299,2019-32,17.00750841143956,14.618981500388776
300,2019-33,17.732456904948215,14.701929611034966
301,2019-34,17.030447042046582,14.275680625085187
302,2019-35,17.765917275254598,14.365686502946586
303,2019-36,18.371971755781413,14.530476773314843
304,2019-37,17.136319972940978,14.34474267865107
305,2019-38,18.40986503670308,13.897604996742912
306,2019-39,18.976920662100458,13.526396512523883
307,2019-40,18.592853001170027,14.074212423201008
308,2019-41,18.978989278359744,14.170009308145719
309,2019-42,18.272876290090057,13.754908735679066
310,2019-43,18.63403993988787,14.171623323012579
311,2019-44,19.886266666666664,14.248373455178445
312,2019-45,18.56328093952002,12.786045473793788
313,2019-46,18.222622710148215,14.545117466591375
314,2019-47,19.056184430337456,13.386758109952147
315,2019-48,19.130014912766914,13.24337000460147
316,2019-49,17.52176915745601,14.046177882216888
317,2019-50,14.759143292020005,12.352695278056899
318,2019-51,18.737632508833922,13.630648068046371
319,2019-52,18.513003903130038,13.261795824970392
320,2020-01,20.44240086517664,13.254258104819158
321,2020-02,19.09300065231572,13.925387080936716
322,2020-03,20.056656788331466,13.712854924054568
323,2020-04,17.7393018018018,12.35174032789193
324,2020-05,18.11821689972375,12.220662157371773
325,2020-06,19.22923919560906,12.618635745167431
326,2020-07,18.722764325680107,13.717020672060723
327,2020-08,18.902649414664204,12.869372643095785
328,2020-09,18.93782019867292,12.600199255885387
329,2020-10,19.6214859437751,13.043614563416495
330,2020-11,20.06140248886634,13.277660593883148
331,2020-12,19.820224724015464,13.317121832337284
332,2020-13,19.982031099043027,13.702740371047186
333,2020-14,18.23934309739055,13.383757401189852
334,2020-15,16.953806422636426,14.725668534194405
335,2020-16,17.6084939588637,14.090176946555863
336,2020-17,15.498534661685348,14.61543536356356
337,2020-18,13.996913580246915,15.158924508169477
338,2020-19,16.0,15.530911157716695
339,2020-20,19.36111111111111,14.14461402160221
340,2020-21,21.493589743589745,21.18050896730199
341,2020-22,17.95,15.704331357680047
342,2020-23,13.453703703703704,15.871396742816975
343,2020-24,7.005208333333333,6.841422634029227
344,2020-25,4.916666666666666,8.995798058874453
345,2020-26,8.911458333333334,9.883275657972991
346,2020-27,16.285714285714285,17.6602163564958
347,2020-28,12.515151515151514,14.762015023095172
348,2020-29,8.940972222222221,14.405352416402062
349,2020-30,12.793478260869565,13.978719160637741
350,2020-31,13.230392156862745,13.968855779234238
351,2020-32,10.461805555555555,12.661182526724758
352,2020-33,9.765432098765432,10.31776217820214
353,2020-34,9.114583333333334,11.602796398250694
354,2020-35,7.488095238095238,9.023937522650431
355,2020-36,8.53921568627451,10.351048224523216
356,2020-37,12.4,13.77663665749346
357,2020-38,14.021739130434783,12.546711141741818
358,2020-39,14.547619047619047,12.430142835511937
359,2020-40,12.784552845528454,13.193485024311085
360,2020-41,12.907894736842104,14.088726086096104
361,2020-42,14.634920634920634,14.054716393796529
362,2020-43,8.265873015873016,11.767764911200896
363,2020-44,3.375,4.131758532565592
364,2020-45,5.091666666666667,7.9984419169870336
365,2020-46,10.241228070175438,12.21710419157544
366,2020-47,5.222222222222222,6.39410587549893
367,2020-48,4.326086956521739,6.865772643489942
368,2020-49,5.006666666666667,7.736619273156576
369,2020-50,5.5131578947368425,9.700866155792154
370,2020-51,5.204545454545454,9.37246358184835
371,2020-52,5.923611111111111,10.229613388557999
