,DATA_EPI,CASO
0,2019-09,1
1,2019-25,1
2,2019-28,1
3,2019-29,5
4,2019-30,5
5,2019-31,12
6,2019-32,26
7,2019-33,27
8,2019-34,27
9,2019-35,36
10,2019-36,28
11,2019-37,49
12,2019-38,39
13,2019-39,31
14,2019-40,22
15,2019-41,30
16,2019-42,29
17,2019-43,11
18,2019-44,19
19,2019-45,21
20,2019-46,5
21,2019-47,7
22,2019-48,4
23,2019-49,4
24,2019-50,1
25,2020-02,2
26,2020-18,1
