,DATA_EPI,CASO
0,2019-16,1
1,2019-23,1
2,2019-29,1
3,2019-30,2
4,2019-32,4
5,2019-33,6
6,2019-34,4
7,2019-35,5
8,2019-36,8
9,2019-37,4
10,2019-38,10
11,2019-39,5
12,2019-40,6
13,2019-41,6
14,2019-42,6
15,2019-43,6
16,2019-44,4
17,2019-45,7
18,2019-46,2
19,2019-47,1
20,2019-48,2
21,2019-49,1
22,2019-52,1
23,2020-24,1
