,DATA_EPI,CASO
0,2019-18,1
1,2019-21,2
2,2019-23,4
3,2019-24,8
4,2019-25,5
5,2019-26,6
6,2019-27,5
7,2019-28,5
8,2019-29,5
9,2019-30,4
10,2019-31,6
11,2019-32,4
12,2019-33,5
13,2019-34,4
14,2019-35,7
15,2019-36,3
16,2019-37,6
17,2019-38,2
18,2019-39,3
19,2019-40,3
20,2019-41,4
21,2019-43,1
22,2019-44,1
23,2019-45,4
24,2020-08,2
