,DATA_EPI,CASO
0,2019-24,2
1,2019-25,3
2,2019-26,8
3,2019-27,4
4,2019-28,4
5,2019-29,15
6,2019-30,18
7,2019-31,31
8,2019-32,32
9,2019-33,21
10,2019-34,25
11,2019-35,21
12,2019-36,24
13,2019-37,17
14,2019-38,11
15,2019-39,9
16,2019-40,6
17,2019-41,4
18,2019-42,9
19,2019-43,6
20,2019-44,8
21,2019-45,6
22,2019-46,4
23,2019-47,2
24,2019-49,2
25,2020-01,1
26,2020-10,1
27,2020-31,1
