,DATA_EPI,CASO
0,2019-24,1
1,2019-25,1
2,2019-27,3
3,2019-28,6
4,2019-29,2
5,2019-30,8
6,2019-31,7
7,2019-32,13
8,2019-33,10
9,2019-34,8
10,2019-35,23
11,2019-36,16
12,2019-37,6
13,2019-38,8
14,2019-39,10
15,2019-40,8
16,2019-41,2
17,2019-42,8
18,2019-43,7
19,2019-44,4
20,2019-45,1
21,2019-46,1
22,2019-49,1
23,2019-50,1
24,2019-52,1
25,2020-01,2
26,2020-08,1
27,2020-33,1
