,DATA_EPI,CASO
0,2019-11,1
1,2019-24,2
2,2019-25,1
3,2019-27,4
4,2019-28,2
5,2019-29,2
6,2019-30,3
7,2019-31,4
8,2019-32,12
9,2019-33,9
10,2019-34,14
11,2019-35,13
12,2019-36,16
13,2019-37,6
14,2019-38,24
15,2019-39,17
16,2019-40,20
17,2019-41,21
18,2019-42,23
19,2019-43,8
20,2019-44,8
21,2019-45,8
22,2019-46,8
23,2019-47,4
24,2019-48,3
25,2019-49,7
26,2019-50,3
27,2019-51,4
28,2019-52,1
29,2020-01,2
30,2020-02,2
31,2020-13,1
