,DATA_EPI,CASO
0,2019-18,1
1,2019-19,1
2,2019-21,1
3,2019-23,1
4,2019-24,2
5,2019-25,2
6,2019-26,5
7,2019-27,8
8,2019-28,14
9,2019-29,15
10,2019-30,24
11,2019-31,25
12,2019-32,11
13,2019-33,19
14,2019-34,20
15,2019-35,16
16,2019-36,30
17,2019-37,38
18,2019-38,28
19,2019-39,17
20,2019-40,20
21,2019-41,19
22,2019-42,19
23,2019-43,9
24,2019-44,5
25,2019-45,5
26,2019-46,2
27,2019-47,5
28,2019-48,1
29,2019-49,2
30,2020-03,1
31,2020-06,1
32,2020-11,1
33,2020-21,1
